pearson;similarity_type;matching;word_agg;sentence_agg;direction;power;index_weight;power_scope
0.3316440183673307;spath;element_wise;;min;single;power7;exponential;local
0.3316440183673307;spath;element_wise;;max;symmetric;power7;exponential;local
0.3316440183673307;spath;element_wise;;avg;symmetric;power7;exponential;local
0.3316440183673307;spath;element_wise;;min;symmetric;power7;exponential;local
0.32812339129078993;wupalmer;element_wise;;max;single;power7;exponential;local
0.32812339129078993;wupalmer;element_wise;;avg;single;power7;exponential;local
0.32812339129078993;wupalmer;element_wise;;min;single;power7;exponential;local
0.32812339129078993;wupalmer;element_wise;;max;symmetric;power7;exponential;local
0.32812339129078993;wupalmer;element_wise;;avg;symmetric;power7;exponential;local
0.32812339129078993;wupalmer;element_wise;;min;symmetric;power7;exponential;local
0.32570649957276543;spath;element_wise;;max;single;power2;exponential;local
0.32570649957276543;spath;element_wise;;avg;single;power2;exponential;local
0.32570649957276543;spath;element_wise;;min;single;power2;exponential;local
0.32570649957276543;spath;element_wise;;max;symmetric;power2;exponential;local
0.32570649957276543;spath;element_wise;;avg;symmetric;power2;exponential;local
0.32570649957276543;spath;element_wise;;min;symmetric;power2;exponential;local
0.32565686440060926;spath;element_wise;;max;single;power2;linear;global
0.32565686440060926;spath;element_wise;;avg;single;power2;linear;global
0.32565686440060926;spath;element_wise;;min;single;power2;linear;global
0.32565686440060926;spath;element_wise;;max;symmetric;power2;linear;global
0.32565686440060926;spath;element_wise;;avg;symmetric;power2;linear;global
0.32565686440060926;spath;element_wise;;min;symmetric;power2;linear;global
0.3249127782750553;spath;element_wise;;max;single;power1;linear;local
0.3249127782750553;spath;element_wise;;avg;single;power1;linear;local
0.3249127782750553;spath;element_wise;;min;single;power1;linear;local
0.3249127782750553;spath;element_wise;;max;single;power1;linear;global
0.3249127782750553;spath;element_wise;;avg;single;power1;linear;global
0.3249127782750553;spath;element_wise;;min;single;power1;linear;global
0.3249127782750553;spath;element_wise;;max;symmetric;power1;linear;local
0.3249127782750553;spath;element_wise;;avg;symmetric;power1;linear;local
0.3249127782750553;spath;element_wise;;min;symmetric;power1;linear;local
0.3249127782750553;spath;element_wise;;max;symmetric;power1;linear;global
0.3249127782750553;spath;element_wise;;avg;symmetric;power1;linear;global
0.3249127782750553;spath;element_wise;;min;symmetric;power1;linear;global
0.3244479882086312;spath;element_wise;;avg;single;power1;none;local
0.3244479882086312;spath;element_wise;;avg;single;power1;none;global
0.3244479882086312;spath;element_wise;;avg;symmetric;power1;none;local
0.3244479882086312;spath;element_wise;;avg;symmetric;power1;none;global
0.3231657141745331;spath;element_wise;;max;single;power2;prime;global
0.3231657141745331;spath;element_wise;;avg;single;power2;prime;global
0.3231657141745331;spath;element_wise;;min;single;power2;prime;global
0.3231657141745331;spath;element_wise;;max;symmetric;power2;prime;global
0.3231657141745331;spath;element_wise;;avg;symmetric;power2;prime;global
0.3231657141745331;spath;element_wise;;min;symmetric;power2;prime;global
0.3220875398288179;spath;one_to_many;max;max;single;power13;prime;global
0.3220875398288179;spath;one_to_many;max;avg;single;power13;prime;global
0.3220875398288179;spath;one_to_many;max;min;single;power13;prime;global
0.32065679300500805;spath;one_to_many;max;max;single;power13;linear;global
0.32065679300500805;spath;one_to_many;max;avg;single;power13;linear;global
0.32065679300500805;spath;one_to_many;max;min;single;power13;linear;global
0.32065366335006895;spath;element_wise;;max;single;power1;prime;local
0.32065366335006895;spath;element_wise;;avg;single;power1;prime;local
0.32065366335006895;spath;element_wise;;min;single;power1;prime;local
0.32065366335006895;spath;element_wise;;max;single;power1;prime;global
0.32065366335006895;spath;element_wise;;avg;single;power1;prime;global
0.32065366335006895;spath;element_wise;;min;single;power1;prime;global
0.32065366335006895;spath;element_wise;;max;symmetric;power1;prime;local
0.32065366335006895;spath;element_wise;;avg;symmetric;power1;prime;local
0.32065366335006895;spath;element_wise;;min;symmetric;power1;prime;local
0.32065366335006895;spath;element_wise;;max;symmetric;power1;prime;global
0.32065366335006895;spath;element_wise;;avg;symmetric;power1;prime;global
0.32065366335006895;spath;element_wise;;min;symmetric;power1;prime;global
0.3132262532887477;spath;element_wise;;max;single;power2;exponential;global
0.3132262532887477;spath;element_wise;;avg;single;power2;exponential;global
0.3132262532887477;spath;element_wise;;min;single;power2;exponential;global
0.3132262532887477;spath;element_wise;;max;symmetric;power2;exponential;global
0.3132262532887477;spath;element_wise;;avg;symmetric;power2;exponential;global
0.3132262532887477;spath;element_wise;;min;symmetric;power2;exponential;global
0.3117265774232688;spath;element_wise;;max;single;power1;exponential;local
0.3117265774232688;spath;element_wise;;avg;single;power1;exponential;local
0.3117265774232688;spath;element_wise;;min;single;power1;exponential;local
0.3117265774232688;spath;element_wise;;max;single;power1;exponential;global
0.3117265774232688;spath;element_wise;;avg;single;power1;exponential;global
0.3117265774232688;spath;element_wise;;min;single;power1;exponential;global
0.3117265774232688;spath;element_wise;;max;symmetric;power1;exponential;local
0.3117265774232688;spath;element_wise;;avg;symmetric;power1;exponential;local
0.3117265774232688;spath;element_wise;;min;symmetric;power1;exponential;local
0.3117265774232688;spath;element_wise;;max;symmetric;power1;exponential;global
0.3117265774232688;spath;element_wise;;avg;symmetric;power1;exponential;global
0.3117265774232688;spath;element_wise;;min;symmetric;power1;exponential;global
0.3064206202159032;spath;one_to_many;avg;max;symmetric;power2;exponential;global
0.3064206202159032;spath;one_to_many;avg;avg;symmetric;power2;exponential;global
0.3064206202159032;spath;one_to_many;avg;min;symmetric;power2;exponential;global
0.3056922111140208;wupalmer;element_wise;;max;single;power2;linear;local
0.3056922111140208;wupalmer;element_wise;;avg;single;power2;linear;local
0.3056922111140208;wupalmer;element_wise;;min;single;power2;linear;local
0.3056922111140208;wupalmer;element_wise;;max;symmetric;power2;linear;local
0.3056922111140208;wupalmer;element_wise;;avg;symmetric;power2;linear;local
0.3056922111140208;wupalmer;element_wise;;min;symmetric;power2;linear;local
0.30497101631531665;spath;one_to_many;avg;max;symmetric;power2;linear;global
0.30497101631531665;spath;one_to_many;avg;avg;symmetric;power2;linear;global
0.30497101631531665;spath;one_to_many;avg;min;symmetric;power2;linear;global
0.3045743263549479;spath;one_to_many;max;avg;single;power13;none;global
0.3037946917564431;spath;one_to_many;avg;max;symmetric;power2;prime;global
0.3037946917564431;spath;one_to_many;avg;avg;symmetric;power2;prime;global
0.3037946917564431;spath;one_to_many;avg;min;symmetric;power2;prime;global
0.3021584307268631;wupalmer;element_wise;;avg;single;power2;none;local
0.3021584307268631;wupalmer;element_wise;;avg;symmetric;power2;none;local
0.30123776224267373;wupalmer;element_wise;;max;single;power2;prime;local
0.30123776224267373;wupalmer;element_wise;;avg;single;power2;prime;local
0.30123776224267373;wupalmer;element_wise;;min;single;power2;prime;local
0.30123776224267373;wupalmer;element_wise;;max;symmetric;power2;prime;local
0.30123776224267373;wupalmer;element_wise;;avg;symmetric;power2;prime;local
0.30123776224267373;wupalmer;element_wise;;min;symmetric;power2;prime;local
0.3009610368451609;wupalmer;one_to_many;max;min;single;power2;none;local
0.3009610368451609;wupalmer;one_to_many;max;min;single;power2;none;global
0.300034130536467;spath;one_to_many;avg;max;single;power2;prime;global
0.300034130536467;spath;one_to_many;avg;avg;single;power2;prime;global
0.300034130536467;spath;one_to_many;avg;min;single;power2;prime;global
0.2996979582905817;spath;one_to_many;avg;max;single;power2;linear;global
0.2996979582905817;spath;one_to_many;avg;avg;single;power2;linear;global
0.2996979582905817;spath;one_to_many;avg;min;single;power2;linear;global
0.29921201291380367;spath;one_to_many;avg;max;single;power2;exponential;global
0.29921201291380367;spath;one_to_many;avg;avg;single;power2;exponential;global
0.29921201291380367;spath;one_to_many;avg;min;single;power2;exponential;global
0.29698465685458514;wupalmer;element_wise;;max;single;power2;linear;global
0.29698465685458514;wupalmer;element_wise;;avg;single;power2;linear;global
0.29698465685458514;wupalmer;element_wise;;min;single;power2;linear;global
0.29698465685458514;wupalmer;element_wise;;max;symmetric;power2;linear;global
0.29698465685458514;wupalmer;element_wise;;avg;symmetric;power2;linear;global
0.29698465685458514;wupalmer;element_wise;;min;symmetric;power2;linear;global
0.2969741916600437;wupalmer;element_wise;;avg;single;power2;none;global
0.2969741916600437;wupalmer;element_wise;;avg;symmetric;power2;none;global
0.2959477826969301;spath;element_wise;;max;single;power13;none;local
0.2959477826969301;spath;element_wise;;max;single;power13;none;global
0.2959477826969301;spath;element_wise;;max;symmetric;power13;none;local
0.2959477826969301;spath;element_wise;;max;symmetric;power13;none;global
0.29594760593811037;wupalmer;element_wise;;max;single;power101;none;local
0.29594760593811037;wupalmer;element_wise;;max;single;power101;none;global
0.29594760593811037;wupalmer;element_wise;;max;symmetric;power101;none;local
0.29594760593811037;wupalmer;element_wise;;max;symmetric;power101;none;global
0.2959476056131325;spath;element_wise;;max;single;power101;none;local
0.2959476056131325;spath;element_wise;;max;single;power101;none;global
0.2959476056131325;spath;element_wise;;max;symmetric;power101;none;local
0.2959476056131325;spath;element_wise;;max;symmetric;power101;none;global
0.2959247405569607;spath;element_wise;;max;single;power7;none;local
0.2959247405569607;spath;element_wise;;max;single;power7;none;global
0.2959247405569607;spath;element_wise;;max;symmetric;power7;none;local
0.2959247405569607;spath;element_wise;;max;symmetric;power7;none;global
0.2956458069513085;wupalmer;element_wise;;max;single;power13;none;local
0.2956458069513085;wupalmer;element_wise;;max;single;power13;none;global
0.2956458069513085;wupalmer;element_wise;;max;symmetric;power13;none;local
0.2956458069513085;wupalmer;element_wise;;max;symmetric;power13;none;global
0.29553274955102543;wupalmer;one_to_many;max;max;single;power1;none;local
0.29553274955102543;wupalmer;one_to_many;max;max;single;power1;none;global
0.29553274955102543;wupalmer;one_to_many;max;max;symmetric;power1;none;local
0.29553274955102543;wupalmer;one_to_many;max;max;symmetric;power1;none;global
0.29553274955102543;wupalmer;all_to_all;;max;single;power1;none;local
0.29553274955102543;wupalmer;all_to_all;;max;single;power1;none;global
0.29553274955102543;wupalmer;all_to_all;;max;single;power1;linear;local
0.29553274955102543;wupalmer;all_to_all;;max;single;power1;linear;global
0.29553274955102543;wupalmer;all_to_all;;max;single;power1;prime;local
0.29553274955102543;wupalmer;all_to_all;;max;single;power1;prime;global
0.29553274955102543;wupalmer;all_to_all;;max;single;power1;exponential;local
0.29553274955102543;wupalmer;all_to_all;;max;single;power1;exponential;global
0.29553274955102543;wupalmer;all_to_all;;max;symmetric;power1;none;local
0.29553274955102543;wupalmer;all_to_all;;max;symmetric;power1;none;global
0.29553274955102543;wupalmer;all_to_all;;max;symmetric;power1;linear;local
0.29553274955102543;wupalmer;all_to_all;;max;symmetric;power1;linear;global
0.29553274955102543;wupalmer;all_to_all;;max;symmetric;power1;prime;local
0.29553274955102543;wupalmer;all_to_all;;max;symmetric;power1;prime;global
0.29553274955102543;wupalmer;all_to_all;;max;symmetric;power1;exponential;local
0.29553274955102543;wupalmer;all_to_all;;max;symmetric;power1;exponential;global
0.2942331040602729;wupalmer;element_wise;;max;single;power2;exponential;local
0.2942331040602729;wupalmer;element_wise;;avg;single;power2;exponential;local
0.2942331040602729;wupalmer;element_wise;;min;single;power2;exponential;local
0.2942331040602729;wupalmer;element_wise;;max;symmetric;power2;exponential;local
0.2942331040602729;wupalmer;element_wise;;avg;symmetric;power2;exponential;local
0.2942331040602729;wupalmer;element_wise;;min;symmetric;power2;exponential;local
0.29383665475097714;wupalmer;element_wise;;max;single;power2;prime;global
0.29383665475097714;wupalmer;element_wise;;avg;single;power2;prime;global
0.29383665475097714;wupalmer;element_wise;;min;single;power2;prime;global
0.29383665475097714;wupalmer;element_wise;;max;symmetric;power2;prime;global
0.29383665475097714;wupalmer;element_wise;;avg;symmetric;power2;prime;global
0.29383665475097714;wupalmer;element_wise;;min;symmetric;power2;prime;global
0.29189088355142595;wupalmer;element_wise;;avg;single;power7;none;global
0.29189088355142595;wupalmer;element_wise;;avg;symmetric;power7;none;global
0.29075043968112013;spath;all_to_all;;avg;single;power2;none;global
0.29075043968112013;spath;all_to_all;;avg;single;power2;linear;global
0.29075043968112013;spath;all_to_all;;avg;single;power2;prime;global
0.29075043968112013;spath;all_to_all;;avg;single;power2;exponential;global
0.29075043968112013;spath;all_to_all;;avg;symmetric;power2;none;global
0.29075043968112013;spath;all_to_all;;avg;symmetric;power2;linear;global
0.29075043968112013;spath;all_to_all;;avg;symmetric;power2;prime;global
0.29075043968112013;spath;all_to_all;;avg;symmetric;power2;exponential;global
0.2907504396811201;spath;one_to_many;avg;avg;single;power2;none;global
0.2907504396811201;spath;one_to_many;avg;avg;symmetric;power2;none;global
0.2906689482247289;wupalmer;element_wise;;max;single;power7;none;local
0.2906689482247289;wupalmer;element_wise;;max;single;power7;none;global
0.2906689482247289;wupalmer;element_wise;;max;symmetric;power7;none;local
0.2906689482247289;wupalmer;element_wise;;max;symmetric;power7;none;global
0.2900367568713018;spath;one_to_many;avg;max;symmetric;power101;none;local
0.2900367558931778;wupalmer;one_to_many;avg;max;symmetric;power101;none;local
0.2900360151900873;spath;one_to_many;avg;max;symmetric;power13;none;local
0.2899544309341797;spath;one_to_many;avg;max;symmetric;power7;none;local
0.2887104822288973;wupalmer;one_to_many;avg;max;symmetric;power13;none;local
0.2885377830412108;spath;element_wise;;max;single;power2;none;local
0.2885377830412108;spath;element_wise;;max;single;power2;none;global
0.2885377830412108;spath;element_wise;;max;symmetric;power2;none;local
0.2885377830412108;spath;element_wise;;max;symmetric;power2;none;global
0.28768629604846785;wupalmer;element_wise;;max;single;power2;exponential;global
0.28768629604846785;wupalmer;element_wise;;avg;single;power2;exponential;global
0.28768629604846785;wupalmer;element_wise;;min;single;power2;exponential;global
0.28768629604846785;wupalmer;element_wise;;max;symmetric;power2;exponential;global
0.28768629604846785;wupalmer;element_wise;;avg;symmetric;power2;exponential;global
0.28768629604846785;wupalmer;element_wise;;min;symmetric;power2;exponential;global
0.28660564908177955;spath;one_to_many;max;min;single;power1;none;local
0.28660564908177955;spath;one_to_many;max;min;single;power1;none;global
0.28638750976294963;wupalmer;one_to_many;avg;max;symmetric;power2;exponential;global
0.28638750976294963;wupalmer;one_to_many;avg;avg;symmetric;power2;exponential;global
0.28638750976294963;wupalmer;one_to_many;avg;min;symmetric;power2;exponential;global
0.2857818048112056;wupalmer;element_wise;;max;single;power7;linear;global
0.2857818048112056;wupalmer;element_wise;;avg;single;power7;linear;global
0.2857818048112056;wupalmer;element_wise;;min;single;power7;linear;global
0.2857818048112056;wupalmer;element_wise;;max;symmetric;power7;linear;global
0.2857818048112056;wupalmer;element_wise;;avg;symmetric;power7;linear;global
0.2857818048112056;wupalmer;element_wise;;min;symmetric;power7;linear;global
0.28555963828879455;wupalmer;element_wise;;max;single;power7;prime;global
0.28555963828879455;wupalmer;element_wise;;avg;single;power7;prime;global
0.28555963828879455;wupalmer;element_wise;;min;single;power7;prime;global
0.28555963828879455;wupalmer;element_wise;;max;symmetric;power7;prime;global
0.28555963828879455;wupalmer;element_wise;;avg;symmetric;power7;prime;global
0.28555963828879455;wupalmer;element_wise;;min;symmetric;power7;prime;global
0.2850660214316928;wupalmer;element_wise;;max;single;power7;exponential;global
0.2850660214316928;wupalmer;element_wise;;avg;single;power7;exponential;global
0.2850660214316928;wupalmer;element_wise;;min;single;power7;exponential;global
0.2850660214316928;wupalmer;element_wise;;max;symmetric;power7;exponential;global
0.2850660214316928;wupalmer;element_wise;;avg;symmetric;power7;exponential;global
0.2850660214316928;wupalmer;element_wise;;min;symmetric;power7;exponential;global
0.2850285747125256;wupalmer;one_to_many;max;min;single;power1;none;local
0.2850285747125256;wupalmer;one_to_many;max;min;single;power1;none;global
0.28488571825774833;wupalmer;one_to_many;avg;max;symmetric;power2;linear;global
0.28488571825774833;wupalmer;one_to_many;avg;avg;symmetric;power2;linear;global
0.28488571825774833;wupalmer;one_to_many;avg;min;symmetric;power2;linear;global
0.2847331118197275;spath;one_to_many;avg;max;single;power101;none;local
0.2847331107937695;wupalmer;one_to_many;avg;max;single;power101;none;local
0.2847323334527645;spath;one_to_many;avg;max;single;power13;none;local
0.28464674832675485;spath;one_to_many;avg;max;single;power7;none;local
0.28368679872163294;wupalmer;one_to_many;max;max;single;power101;exponential;global
0.28368679872163294;wupalmer;one_to_many;max;avg;single;power101;exponential;global
0.28368679872163294;wupalmer;one_to_many;max;min;single;power101;exponential;global
0.28336071827991394;wupalmer;one_to_many;avg;max;single;power13;none;local
0.28258795782032586;wupalmer;one_to_many;avg;max;symmetric;power2;prime;global
0.28258795782032586;wupalmer;one_to_many;avg;avg;symmetric;power2;prime;global
0.28258795782032586;wupalmer;one_to_many;avg;min;symmetric;power2;prime;global
0.28189238286982476;wupalmer;one_to_many;avg;min;symmetric;power2;none;local
0.2818741083924236;wupalmer;one_to_many;avg;max;symmetric;power7;none;local
0.27986152805440767;wupalmer;one_to_many;avg;max;single;power2;linear;global
0.27986152805440767;wupalmer;one_to_many;avg;avg;single;power2;linear;global
0.27986152805440767;wupalmer;one_to_many;avg;min;single;power2;linear;global
0.27944628162537805;wupalmer;one_to_many;max;min;single;power7;none;local
0.27944628162537805;wupalmer;one_to_many;max;min;single;power7;none;global
0.2789200583429361;wupalmer;one_to_many;avg;max;single;power2;exponential;global
0.2789200583429361;wupalmer;one_to_many;avg;avg;single;power2;exponential;global
0.2789200583429361;wupalmer;one_to_many;avg;min;single;power2;exponential;global
0.278622232660889;wupalmer;one_to_many;avg;max;single;power2;prime;global
0.278622232660889;wupalmer;one_to_many;avg;avg;single;power2;prime;global
0.278622232660889;wupalmer;one_to_many;avg;min;single;power2;prime;global
0.2785761408624479;spath;one_to_many;max;min;single;power2;none;local
0.2785761408624479;spath;one_to_many;max;min;single;power2;none;global
0.277681016253241;spath;one_to_many;avg;max;symmetric;power2;none;local
0.2762963699993685;wupalmer;one_to_many;avg;max;single;power7;none;local
0.2754639436965959;wupalmer;one_to_many;avg;min;symmetric;power7;none;local
0.2749262967462035;wupalmer;element_wise;;max;single;power1;linear;local
0.2749262967462035;wupalmer;element_wise;;avg;single;power1;linear;local
0.2749262967462035;wupalmer;element_wise;;min;single;power1;linear;local
0.2749262967462035;wupalmer;element_wise;;max;single;power1;linear;global
0.2749262967462035;wupalmer;element_wise;;avg;single;power1;linear;global
0.2749262967462035;wupalmer;element_wise;;min;single;power1;linear;global
0.2749262967462035;wupalmer;element_wise;;max;symmetric;power1;linear;local
0.2749262967462035;wupalmer;element_wise;;avg;symmetric;power1;linear;local
0.2749262967462035;wupalmer;element_wise;;min;symmetric;power1;linear;local
0.2749262967462035;wupalmer;element_wise;;max;symmetric;power1;linear;global
0.2749262967462035;wupalmer;element_wise;;avg;symmetric;power1;linear;global
0.2749262967462035;wupalmer;element_wise;;min;symmetric;power1;linear;global
0.2729760212679753;spath;element_wise;;max;single;power1;none;local
0.2729760212679753;spath;element_wise;;max;single;power1;none;global
0.2729760212679753;spath;element_wise;;max;symmetric;power1;none;local
0.2729760212679753;spath;element_wise;;max;symmetric;power1;none;global
0.2729686062388129;spath;one_to_many;max;max;single;power101;exponential;global
0.2729686062388129;spath;one_to_many;max;avg;single;power101;exponential;global
0.2729686062388129;spath;one_to_many;max;min;single;power101;exponential;global
0.27269883434936315;spath;one_to_many;avg;max;single;power2;none;local
0.2726365084361126;spath;one_to_many;avg;min;symmetric;power2;none;local
0.27155946692232596;spath;element_wise;;max;single;power7;exponential;global
0.27155946692232596;spath;element_wise;;avg;single;power7;exponential;global
0.27155946692232596;spath;element_wise;;min;single;power7;exponential;global
0.27155946692232596;spath;element_wise;;max;symmetric;power7;exponential;global
0.27155946692232596;spath;element_wise;;avg;symmetric;power7;exponential;global
0.27155946692232596;spath;element_wise;;min;symmetric;power7;exponential;global
0.27114795306480927;wupalmer;one_to_many;max;max;single;power101;prime;global
0.27114795306480927;wupalmer;one_to_many;max;avg;single;power101;prime;global
0.27114795306480927;wupalmer;one_to_many;max;min;single;power101;prime;global
0.27112780985056545;wupalmer;one_to_many;max;max;single;power101;linear;global
0.27112780985056545;wupalmer;one_to_many;max;avg;single;power101;linear;global
0.27112780985056545;wupalmer;one_to_many;max;min;single;power101;linear;global
0.27048874134142065;wupalmer;element_wise;;max;single;power1;prime;local
0.27048874134142065;wupalmer;element_wise;;avg;single;power1;prime;local
0.27048874134142065;wupalmer;element_wise;;min;single;power1;prime;local
0.27048874134142065;wupalmer;element_wise;;max;single;power1;prime;global
0.27048874134142065;wupalmer;element_wise;;avg;single;power1;prime;global
0.27048874134142065;wupalmer;element_wise;;min;single;power1;prime;global
0.27048874134142065;wupalmer;element_wise;;max;symmetric;power1;prime;local
0.27048874134142065;wupalmer;element_wise;;avg;symmetric;power1;prime;local
0.27048874134142065;wupalmer;element_wise;;min;symmetric;power1;prime;local
0.27048874134142065;wupalmer;element_wise;;max;symmetric;power1;prime;global
0.27048874134142065;wupalmer;element_wise;;avg;symmetric;power1;prime;global
0.27048874134142065;wupalmer;element_wise;;min;symmetric;power1;prime;global
0.26927688391769555;spath;element_wise;;avg;single;power7;none;global
0.26927688391769555;spath;element_wise;;avg;symmetric;power7;none;global
0.2687566636901745;wupalmer;one_to_many;avg;max;symmetric;power1;exponential;local
0.2687566636901745;wupalmer;one_to_many;avg;avg;symmetric;power1;exponential;local
0.2687566636901745;wupalmer;one_to_many;avg;min;symmetric;power1;exponential;local
0.2687566636901745;wupalmer;one_to_many;avg;max;symmetric;power1;exponential;global
0.2687566636901745;wupalmer;one_to_many;avg;avg;symmetric;power1;exponential;global
0.2687566636901745;wupalmer;one_to_many;avg;min;symmetric;power1;exponential;global
0.2683719999028043;wupalmer;element_wise;;max;single;power13;exponential;global
0.2683719999028043;wupalmer;element_wise;;avg;single;power13;exponential;global
0.2683719999028043;wupalmer;element_wise;;min;single;power13;exponential;global
0.2683719999028043;wupalmer;element_wise;;max;symmetric;power13;exponential;global
0.2683719999028043;wupalmer;element_wise;;avg;symmetric;power13;exponential;global
0.2683719999028043;wupalmer;element_wise;;min;symmetric;power13;exponential;global
0.2682541559509594;wupalmer;element_wise;;avg;single;power1;none;local
0.2682541559509594;wupalmer;element_wise;;avg;single;power1;none;global
0.2682541559509594;wupalmer;element_wise;;avg;symmetric;power1;none;local
0.2682541559509594;wupalmer;element_wise;;avg;symmetric;power1;none;global
0.2680750833151022;wupalmer;one_to_many;max;min;single;power13;none;local
0.2680750833151022;wupalmer;one_to_many;max;min;single;power13;none;global
0.2678095690492373;spath;element_wise;;max;single;power7;linear;global
0.2678095690492373;spath;element_wise;;avg;single;power7;linear;global
0.2678095690492373;spath;element_wise;;min;single;power7;linear;global
0.2678095690492373;spath;element_wise;;max;symmetric;power7;linear;global
0.2678095690492373;spath;element_wise;;avg;symmetric;power7;linear;global
0.2678095690492373;spath;element_wise;;min;symmetric;power7;linear;global
0.2676878871413457;spath;element_wise;;max;single;power7;prime;global
0.2676878871413457;spath;element_wise;;avg;single;power7;prime;global
0.2676878871413457;spath;element_wise;;min;single;power7;prime;global
0.2676878871413457;spath;element_wise;;max;symmetric;power7;prime;global
0.2676878871413457;spath;element_wise;;avg;symmetric;power7;prime;global
0.2676878871413457;spath;element_wise;;min;symmetric;power7;prime;global
0.26655409160664945;wupalmer;one_to_many;avg;max;symmetric;power1;linear;local
0.26655409160664945;wupalmer;one_to_many;avg;avg;symmetric;power1;linear;local
0.26655409160664945;wupalmer;one_to_many;avg;min;symmetric;power1;linear;local
0.26655409160664945;wupalmer;one_to_many;avg;max;symmetric;power1;linear;global
0.26655409160664945;wupalmer;one_to_many;avg;avg;symmetric;power1;linear;global
0.26655409160664945;wupalmer;one_to_many;avg;min;symmetric;power1;linear;global
0.26604698322472886;wupalmer;element_wise;;max;single;power1;exponential;local
0.26604698322472886;wupalmer;element_wise;;avg;single;power1;exponential;local
0.26604698322472886;wupalmer;element_wise;;min;single;power1;exponential;local
0.26604698322472886;wupalmer;element_wise;;max;single;power1;exponential;global
0.26604698322472886;wupalmer;element_wise;;avg;single;power1;exponential;global
0.26604698322472886;wupalmer;element_wise;;min;single;power1;exponential;global
0.26604698322472886;wupalmer;element_wise;;max;symmetric;power1;exponential;local
0.26604698322472886;wupalmer;element_wise;;avg;symmetric;power1;exponential;local
0.26604698322472886;wupalmer;element_wise;;min;symmetric;power1;exponential;local
0.26604698322472886;wupalmer;element_wise;;max;symmetric;power1;exponential;global
0.26604698322472886;wupalmer;element_wise;;avg;symmetric;power1;exponential;global
0.26604698322472886;wupalmer;element_wise;;min;symmetric;power1;exponential;global
0.2659194367327783;wupalmer;one_to_many;avg;avg;single;power2;none;global
0.2659194367327783;wupalmer;one_to_many;avg;avg;symmetric;power2;none;global
0.2659194367327783;wupalmer;all_to_all;;avg;single;power2;none;global
0.2659194367327783;wupalmer;all_to_all;;avg;single;power2;linear;global
0.2659194367327783;wupalmer;all_to_all;;avg;single;power2;prime;global
0.2659194367327783;wupalmer;all_to_all;;avg;single;power2;exponential;global
0.2659194367327783;wupalmer;all_to_all;;avg;symmetric;power2;none;global
0.2659194367327783;wupalmer;all_to_all;;avg;symmetric;power2;linear;global
0.2659194367327783;wupalmer;all_to_all;;avg;symmetric;power2;prime;global
0.2659194367327783;wupalmer;all_to_all;;avg;symmetric;power2;exponential;global
0.2658752973892233;wupalmer;one_to_many;avg;min;symmetric;power13;none;local
0.26539072547562054;spath;one_to_many;max;max;single;power101;prime;global
0.26539072547562054;spath;one_to_many;max;avg;single;power101;prime;global
0.26539072547562054;spath;one_to_many;max;min;single;power101;prime;global
0.26529277227975834;wupalmer;one_to_many;max;avg;single;power101;none;global
0.26525230412026;spath;one_to_many;max;max;single;power101;linear;global
0.26525230412026;spath;one_to_many;max;avg;single;power101;linear;global
0.26525230412026;spath;one_to_many;max;min;single;power101;linear;global
0.2643288128333391;spath;one_to_many;max;min;single;power7;none;local
0.2643288128333391;spath;one_to_many;max;min;single;power7;none;global
0.26407049396486704;spath;one_to_many;max;avg;single;power101;none;global
0.264067433821482;spath;one_to_many;max;min;single;power13;none;local
0.264067433821482;spath;one_to_many;max;min;single;power13;none;global
0.2640641845027911;wupalmer;one_to_many;max;min;single;power101;none;local
0.2640641845027911;wupalmer;one_to_many;max;min;single;power101;none;global
0.2640641800139973;spath;one_to_many;max;min;single;power101;none;local
0.2640641800139973;spath;one_to_many;max;min;single;power101;none;global
0.26365419857739514;wupalmer;one_to_many;avg;max;symmetric;power1;prime;local
0.26365419857739514;wupalmer;one_to_many;avg;avg;symmetric;power1;prime;local
0.26365419857739514;wupalmer;one_to_many;avg;min;symmetric;power1;prime;local
0.26365419857739514;wupalmer;one_to_many;avg;max;symmetric;power1;prime;global
0.26365419857739514;wupalmer;one_to_many;avg;avg;symmetric;power1;prime;global
0.26365419857739514;wupalmer;one_to_many;avg;min;symmetric;power1;prime;global
0.26341194705915805;wupalmer;element_wise;;max;single;power13;prime;global
0.26341194705915805;wupalmer;element_wise;;avg;single;power13;prime;global
0.26341194705915805;wupalmer;element_wise;;min;single;power13;prime;global
0.26341194705915805;wupalmer;element_wise;;max;symmetric;power13;prime;global
0.26341194705915805;wupalmer;element_wise;;avg;symmetric;power13;prime;global
0.26341194705915805;wupalmer;element_wise;;min;symmetric;power13;prime;global
0.2632685920928321;wupalmer;element_wise;;max;single;power13;linear;global
0.2632685920928321;wupalmer;element_wise;;avg;single;power13;linear;global
0.2632685920928321;wupalmer;element_wise;;min;single;power13;linear;global
0.2632685920928321;wupalmer;element_wise;;max;symmetric;power13;linear;global
0.2632685920928321;wupalmer;element_wise;;avg;symmetric;power13;linear;global
0.2632685920928321;wupalmer;element_wise;;min;symmetric;power13;linear;global
0.2626274434998547;wupalmer;one_to_many;avg;max;single;power1;linear;local
0.2626274434998547;wupalmer;one_to_many;avg;avg;single;power1;linear;local
0.2626274434998547;wupalmer;one_to_many;avg;min;single;power1;linear;local
